Y,M,D,h,m,s,yout
2005,10,2,0,0,0,60.546
2005,10,3,0,0,0,60.506
2005,10,4,0,0,0,60.962
2005,10,5,0,0,0,60.814
2005,10,6,0,0,0,61.855
2005,10,7,0,0,0,60.691
2005,10,8,0,0,0,60.16
2005,10,9,0,0,0,61.827
2005,10,10,0,0,0,59.919
2005,10,11,0,0,0,61.714
2005,10,12,0,0,0,62.401
2005,10,13,0,0,0,64.611
2005,10,14,0,0,0,63.858
2005,10,15,0,0,0,62.845
2005,10,16,0,0,0,62.305
2005,10,17,0,0,0,62.748
2005,10,18,0,0,0,62.068
2005,10,19,0,0,0,61.059
2005,10,20,0,0,0,60.185
2005,10,21,0,0,0,56.153
2005,10,22,0,0,0,55.902
2005,10,23,0,0,0,58.474
2005,10,24,0,0,0,62.117
2005,10,25,0,0,0,62.773
2005,10,26,0,0,0,63.773
2005,10,27,0,0,0,63.721
2005,10,28,0,0,0,63.931
2005,10,29,0,0,0,63.035
2005,10,30,0,0,0,61.359
2005,10,31,0,0,0,60.923
2005,11,1,0,0,0,63.81
2005,11,2,0,0,0,63.599
2005,11,3,0,0,0,64.32
2005,11,4,0,0,0,65.339
2005,11,5,0,0,0,64.197
2005,11,6,0,0,0,64.111
2005,11,7,0,0,0,62.618
2005,11,8,0,0,0,60.997
2005,11,9,0,0,0,63.145
2005,11,10,0,0,0,63.733
2005,11,11,0,0,0,62.752
2005,11,12,0,0,0,60.576
2005,11,13,0,0,0,61.683
2005,11,14,0,0,0,62.07
2005,11,15,0,0,0,63.844
2005,11,16,0,0,0,64.449
2005,11,17,0,0,0,64.197
2005,11,18,0,0,0,62.998
2005,11,19,0,0,0,62.525
2005,11,20,0,0,0,61.817
2005,11,21,0,0,0,62.416
2005,11,22,0,0,0,63.522
2005,11,23,0,0,0,65.104
2005,11,24,0,0,0,65.502
2005,11,25,0,0,0,63.538
2005,11,26,0,0,0,59.5
2005,11,27,0,0,0,60.742
2005,11,28,0,0,0,59.507
2005,11,29,0,0,0,57.623
2005,11,30,0,0,0,59.329
2005,12,1,0,0,0,62.261
2005,12,2,0,0,0,63.852
2005,12,3,0,0,0,64.054
2005,12,4,0,0,0,64.241
2005,12,5,0,0,0,62.007
2005,12,6,0,0,0,62.983
2005,12,7,0,0,0,62.174
2005,12,8,0,0,0,62.835
2005,12,9,0,0,0,63.466
2005,12,10,0,0,0,62.936
2005,12,11,0,0,0,63.01
2005,12,12,0,0,0,62.52
2005,12,13,0,0,0,62.22
2005,12,14,0,0,0,61.632
2005,12,15,0,0,0,61.767
2005,12,16,0,0,0,61.027
2005,12,17,0,0,0,61.314
2005,12,18,0,0,0,61.738
2005,12,19,0,0,0,61.221
2005,12,20,0,0,0,61.599
2005,12,21,0,0,0,62.475
2005,12,22,0,0,0,64.79
2005,12,23,0,0,0,66.22
2005,12,24,0,0,0,67.296
2005,12,25,0,0,0,66.645
2005,12,26,0,0,0,65.845
2005,12,27,0,0,0,67.923
2005,12,28,0,0,0,66.726
2005,12,29,0,0,0,65.622
2005,12,30,0,0,0,67.354
2005,12,31,0,0,0,66.768
2006,1,1,0,0,0,67.005
2006,1,2,0,0,0,67.148
2006,1,3,0,0,0,66.938
2006,1,4,0,0,0,65.813
2006,1,5,0,0,0,65.864
2006,1,6,0,0,0,65.921
2006,1,7,0,0,0,65.979
2006,1,8,0,0,0,66.037
2006,1,9,0,0,0,66.096
2006,1,10,0,0,0,66.146
2006,1,11,0,0,0,66.205
2006,1,12,0,0,0,66.268
2006,1,13,0,0,0,66.327
2006,1,14,0,0,0,66.382
2006,1,15,0,0,0,66.408
2006,1,16,0,0,0,65.826
2006,1,17,0,0,0,64.586
2006,1,18,0,0,0,65.612
2006,1,19,0,0,0,66.558
2006,1,20,0,0,0,67.205
2006,1,21,0,0,0,67.269
2006,1,22,0,0,0,66.554
2006,1,23,0,0,0,65.777
2006,1,24,0,0,0,65.052
2006,1,25,0,0,0,64.306
2006,1,26,0,0,0,63.626
2006,1,27,0,0,0,62.86
2006,1,28,0,0,0,62.093
2006,1,29,0,0,0,61.465
2006,1,30,0,0,0,60.691
2006,1,31,0,0,0,60.006
2006,2,1,0,0,0,60.625
2006,2,2,0,0,0,61.198
2006,2,3,0,0,0,61.644
2006,2,4,0,0,0,62.206
2006,2,5,0,0,0,62.771
2006,2,6,0,0,0,63.329
2006,2,7,0,0,0,63.89
2006,2,8,0,0,0,64.417
2006,2,9,0,0,0,64.994
2006,2,10,0,0,0,65.567
2006,2,11,0,0,0,66.139
2006,2,12,0,0,0,66.674
2006,2,13,0,0,0,67.178
2006,2,14,0,0,0,67.751
2006,2,15,0,0,0,67.964
2006,2,16,0,0,0,66.278
2006,2,17,0,0,0,65.12
2006,2,18,0,0,0,64.735
2006,2,19,0,0,0,64.413
2006,2,20,0,0,0,64.561
2006,2,21,0,0,0,66.197
2006,2,22,0,0,0,66.885
2006,2,23,0,0,0,67.351
2006,2,24,0,0,0,67.896
2006,2,25,0,0,0,68.431
2006,2,26,0,0,0,68.9
2006,2,27,0,0,0,69.446
2006,2,28,0,0,0,70.035
2006,3,1,0,0,0,70.581
2006,3,2,0,0,0,71.083
2006,3,3,0,0,0,71.52
2006,3,4,0,0,0,71.971
2006,3,5,0,0,0,71.522
2006,3,6,0,0,0,69.54
2006,3,7,0,0,0,66.284
2006,3,8,0,0,0,62.638
2006,3,9,0,0,0,62.743
2006,3,10,0,0,0,62.86
2006,3,11,0,0,0,62.968
2006,3,12,0,0,0,63.107
2006,3,13,0,0,0,63.391
2006,3,14,0,0,0,64.381
2006,3,15,0,0,0,64.591
2006,3,16,0,0,0,64.795
2006,3,17,0,0,0,64.943
2006,3,18,0,0,0,64.921
2006,3,19,0,0,0,65.078
2006,3,20,0,0,0,66.487
2006,3,21,0,0,0,68.234
2006,3,22,0,0,0,67.864
2006,3,23,0,0,0,65.024
2006,3,24,0,0,0,63.025
2006,3,25,0,0,0,62.128
2006,3,26,0,0,0,60.726
2006,3,27,0,0,0,59.156
2006,3,28,0,0,0,58.461
2006,3,29,0,0,0,60.855
2006,3,30,0,0,0,62.312
2006,3,31,0,0,0,64.302
2006,4,1,0,0,0,65.009
2006,4,2,0,0,0,65.663
2006,4,3,0,0,0,66.317
2006,4,4,0,0,0,66.945
2006,4,5,0,0,0,67.573
2006,4,6,0,0,0,67.911
2006,4,7,0,0,0,67.464
2006,4,8,0,0,0,67.017
2006,4,9,0,0,0,66.51
2006,4,10,0,0,0,66.002
2006,4,11,0,0,0,65.454
2006,4,12,0,0,0,65.122
2006,4,13,0,0,0,65.648
2006,4,14,0,0,0,66.25
2006,4,15,0,0,0,66.818
2006,4,16,0,0,0,67.096
2006,4,17,0,0,0,65.934
2006,4,18,0,0,0,65.384
2006,4,19,0,0,0,66.843
2006,4,20,0,0,0,67.896
2006,4,21,0,0,0,68.4
2006,4,22,0,0,0,66.77
2006,4,23,0,0,0,66.384
2006,4,24,0,0,0,65.99
2006,4,25,0,0,0,65.571
2006,4,26,0,0,0,65.194
2006,4,27,0,0,0,64.775
2006,4,28,0,0,0,64.356
2006,4,29,0,0,0,63.938
2006,4,30,0,0,0,63.519
2006,5,1,0,0,0,62.542
2006,5,2,0,0,0,57.989
2006,5,3,0,0,0,56.267
2006,5,4,0,0,0,61.782
2006,5,5,0,0,0,65.142
2006,5,6,0,0,0,65.334
2006,5,7,0,0,0,65.521
2006,5,8,0,0,0,65.738
2006,5,9,0,0,0,65.956
2006,5,10,0,0,0,66.199
2006,5,11,0,0,0,66.408
2006,5,12,0,0,0,66.6
2006,5,13,0,0,0,66.817
2006,5,14,0,0,0,67.026
2006,5,15,0,0,0,67.243
2006,5,16,0,0,0,67.183
2006,5,17,0,0,0,65.928
2006,5,18,0,0,0,66.033
2006,5,19,0,0,0,65.246
2006,5,20,0,0,0,62.638
2006,5,21,0,0,0,61.557
2006,5,22,0,0,0,60.484
2006,5,23,0,0,0,59.326
2006,5,24,0,0,0,58.283
2006,5,25,0,0,0,57.125
2006,5,26,0,0,0,55.967
2006,5,27,0,0,0,55.074
2006,5,28,0,0,0,55.789
2006,5,29,0,0,0,56.499
2006,5,30,0,0,0,57.261
2006,5,31,0,0,0,59.037
2006,6,1,0,0,0,62.771
2006,6,2,0,0,0,64.032
2006,6,3,0,0,0,63.268
2006,6,4,0,0,0,62.765
2006,6,5,0,0,0,62.285
2006,6,6,0,0,0,61.749
2006,6,7,0,0,0,61.191
2006,6,8,0,0,0,60.566
2006,6,9,0,0,0,60.019
2006,6,10,0,0,0,59.539
2006,6,11,0,0,0,58.98
2006,6,12,0,0,0,58.493
2006,6,13,0,0,0,58.082
2006,6,14,0,0,0,57.726
2006,6,15,0,0,0,57.356
2006,6,16,0,0,0,56.986
2006,6,17,0,0,0,56.63
2006,6,18,0,0,0,56.334
2006,6,19,0,0,0,56.038
2006,6,20,0,0,0,55.682
2006,6,21,0,0,0,55.312
2006,6,22,0,0,0,54.941
2006,6,23,0,0,0,54.586
2006,6,24,0,0,0,54.178
2006,6,25,0,0,0,53.845
2006,6,26,0,0,0,53.764
2006,6,27,0,0,0,56.758
2006,6,28,0,0,0,59.426
2006,6,29,0,0,0,61.495
2006,6,30,0,0,0,62.018
2006,7,1,0,0,0,65.666
2006,7,2,0,0,0,63.372
2006,7,3,0,0,0,55.665
2006,7,4,0,0,0,55.786
2006,7,5,0,0,0,55.919
2006,7,6,0,0,0,56.055
2006,7,7,0,0,0,56.191
2006,7,8,0,0,0,56.302
2006,7,9,0,0,0,56.451
2006,7,10,0,0,0,56.572
2006,7,11,0,0,0,56.702
2006,7,12,0,0,0,56.837
2006,7,13,0,0,0,56.972
2006,7,14,0,0,0,57.107
2006,7,15,0,0,0,56.933
2006,7,16,0,0,0,54.987
2006,7,17,0,0,0,52.796
2006,7,18,0,0,0,50.606
2006,7,19,0,0,0,52.254
2006,7,20,0,0,0,54.131
2006,7,21,0,0,0,56.033
2006,7,22,0,0,0,57.796
2006,7,23,0,0,0,59.698
2006,7,24,0,0,0,61.41
2006,7,25,0,0,0,63.312
2006,7,26,0,0,0,64.926
2006,7,27,0,0,0,66.347
2006,7,28,0,0,0,65.86
2006,7,29,0,0,0,65.165
2006,7,30,0,0,0,64.468
2006,7,31,0,0,0,62.237
2006,8,1,0,0,0,60.615
2006,8,2,0,0,0,59.225
2006,8,3,0,0,0,59.645
2006,8,4,0,0,0,60.069
2006,8,5,0,0,0,60.546
2006,8,6,0,0,0,60.977
2006,8,7,0,0,0,61.358
2006,8,8,0,0,0,61.857
2006,8,9,0,0,0,62.266
2006,8,10,0,0,0,62.72
2006,8,11,0,0,0,63.174
2006,8,12,0,0,0,63.628
2006,8,13,0,0,0,64.082
2006,8,14,0,0,0,64.536
2006,8,15,0,0,0,64.734
2006,8,16,0,0,0,64.366
2006,8,17,0,0,0,63.977
2006,8,18,0,0,0,63.607
2006,8,19,0,0,0,63.11
2006,8,20,0,0,0,62.658
2006,8,21,0,0,0,62.206
2006,8,22,0,0,0,61.818
2006,8,23,0,0,0,61.321
2006,8,24,0,0,0,60.914
2006,8,25,0,0,0,60.462
2006,8,26,0,0,0,60.029
2006,8,27,0,0,0,60.06
2006,8,28,0,0,0,63.681
2006,8,29,0,0,0,64.864
2006,8,30,0,0,0,65.576
2006,8,31,0,0,0,65.229
2006,9,1,0,0,0,64.452
2006,9,2,0,0,0,63.549
2006,9,3,0,0,0,62.628
2006,9,4,0,0,0,61.779
2006,9,5,0,0,0,60.966
2006,9,6,0,0,0,60.063
2006,9,7,0,0,0,59.212
2006,9,8,0,0,0,58.725
2006,9,9,0,0,0,58.856
2006,9,10,0,0,0,58.991
2006,9,11,0,0,0,59.13
2006,9,12,0,0,0,59.368
2006,9,13,0,0,0,60.777
2006,9,14,0,0,0,63.523
2006,9,15,0,0,0,63.651
2006,9,16,0,0,0,63.773
2006,9,17,0,0,0,63.934
2006,9,18,0,0,0,64.074
2006,9,19,0,0,0,64.19
2006,9,20,0,0,0,64.343
2006,9,21,0,0,0,64.482
2006,9,22,0,0,0,64.532
2006,9,23,0,0,0,64.253
2006,9,24,0,0,0,66.74
2006,9,25,0,0,0,66.77
2006,9,26,0,0,0,65.618
2006,9,27,0,0,0,65.735
2006,9,28,0,0,0,65.671
2006,9,29,0,0,0,64.815
2006,9,30,0,0,0,64.657
2006,10,1,0,0,0,64.595
2006,10,2,0,0,0,64.929
2006,10,3,0,0,0,65.309
2006,10,4,0,0,0,65.666
2006,10,5,0,0,0,66.045
2006,10,6,0,0,0,66.387
2006,10,7,0,0,0,66.586
2006,10,8,0,0,0,64.638
2006,10,9,0,0,0,64.248
2006,10,10,0,0,0,66.027
2006,10,11,0,0,0,65.99
2006,10,12,0,0,0,65.964
2006,10,13,0,0,0,65.939
2006,10,14,0,0,0,65.901
2006,10,15,0,0,0,65.868
2006,10,16,0,0,0,65.836
2006,10,17,0,0,0,65.8
2006,10,18,0,0,0,65.767
2006,10,19,0,0,0,65.733
2006,10,20,0,0,0,65.709
2006,10,21,0,0,0,65.659
2006,10,22,0,0,0,65.566
2006,10,23,0,0,0,65.593
2006,10,24,0,0,0,65.536
2006,10,25,0,0,0,65.477
2006,10,26,0,0,0,65.395
2006,10,27,0,0,0,64.826
2006,10,28,0,0,0,64.416
2006,10,29,0,0,0,64.006
2006,10,30,0,0,0,63.906
2006,10,31,0,0,0,63.807
2006,11,1,0,0,0,64.082
2006,11,2,0,0,0,64.363
2006,11,3,0,0,0,64.644
2006,11,4,0,0,0,64.88
2006,11,5,0,0,0,65.161
2006,11,6,0,0,0,65.464
2006,11,7,0,0,0,65.745
2006,11,8,0,0,0,66.004
2006,11,9,0,0,0,66.285
2006,11,10,0,0,0,66.499
2006,11,11,0,0,0,67.072
2006,11,12,0,0,0,69.269
2006,11,13,0,0,0,69.867
2006,11,14,0,0,0,70.135
2006,11,15,0,0,0,70.354
2006,11,16,0,0,0,70.605
2006,11,17,0,0,0,70.827
2006,11,18,0,0,0,71.077
2006,11,19,0,0,0,71.243
2006,11,20,0,0,0,71.526
2006,11,21,0,0,0,71.739
2006,11,22,0,0,0,71.941
2006,11,23,0,0,0,72.144
2006,11,24,0,0,0,72.12
2006,11,25,0,0,0,72.095
2006,11,26,0,0,0,72.07
2006,11,27,0,0,0,72.046
2006,11,28,0,0,0,72.653
2006,11,29,0,0,0,72.765
2006,11,30,0,0,0,72.825
2006,12,1,0,0,0,72.935
2006,12,2,0,0,0,73.045
2006,12,3,0,0,0,73.155
2006,12,4,0,0,0,73.306
2006,12,5,0,0,0,73.458
2006,12,6,0,0,0,73.618
2006,12,7,0,0,0,73.799
2006,12,8,0,0,0,73.928
2006,12,9,0,0,0,73.889
2006,12,10,0,0,0,73.849
2006,12,11,0,0,0,73.81
2006,12,12,0,0,0,73.782
2006,12,13,0,0,0,73.742
2006,12,14,0,0,0,73.704
2006,12,15,0,0,0,73.675
2006,12,16,0,0,0,73.629
2006,12,17,0,0,0,73.59
2006,12,18,0,0,0,73.557
2006,12,19,0,0,0,72.77
2006,12,20,0,0,0,69.029
2006,12,21,0,0,0,71.698
2006,12,22,0,0,0,73.276
2006,12,23,0,0,0,72.84
2006,12,24,0,0,0,72.304
2006,12,25,0,0,0,71.82
2006,12,26,0,0,0,71.426
2006,12,27,0,0,0,71.762
2006,12,28,0,0,0,72.124
2006,12,29,0,0,0,72.486
2006,12,30,0,0,0,72.848
2006,12,31,0,0,0,73.2
2007,1,1,0,0,0,73.539
2007,1,2,0,0,0,74.381
2007,1,3,0,0,0,76.563
2007,1,4,0,0,0,77.104
2007,1,5,0,0,0,77.31
2007,1,6,0,0,0,77.277
2007,1,7,0,0,0,77.233
2007,1,8,0,0,0,75.95
2007,1,9,0,0,0,71.108
2007,1,10,0,0,0,68.284
2007,1,11,0,0,0,68.187
2007,1,12,0,0,0,68.184
2007,1,13,0,0,0,68.181
2007,1,14,0,0,0,68.178
2007,1,15,0,0,0,68.175
2007,1,16,0,0,0,68.171
2007,1,17,0,0,0,68.169
2007,1,18,0,0,0,68.165
2007,1,19,0,0,0,68.33
2007,1,20,0,0,0,68.494
2007,1,21,0,0,0,68.658
2007,1,22,0,0,0,68.823
2007,1,23,0,0,0,68.987
2007,1,24,0,0,0,69.152
2007,1,25,0,0,0,69.316
2007,1,26,0,0,0,69.456
2007,1,27,0,0,0,69.645
2007,1,28,0,0,0,69.825
2007,1,29,0,0,0,69.972
2007,1,30,0,0,0,70.179
2007,1,31,0,0,0,70.379
2007,2,1,0,0,0,70.567
2007,2,2,0,0,0,70.726
2007,2,3,0,0,0,70.914
2007,2,4,0,0,0,71.307
2007,2,5,0,0,0,71.647
2007,2,6,0,0,0,67.166
2007,2,7,0,0,0,64.454
2007,2,8,0,0,0,64.594
2007,2,9,0,0,0,64.24
2007,2,10,0,0,0,62.21
2007,2,11,0,0,0,62.609
2007,2,12,0,0,0,63.713
2007,2,13,0,0,0,65.027
2007,2,14,0,0,0,66.323
2007,2,15,0,0,0,67.637
2007,2,16,0,0,0,68.855
2007,2,17,0,0,0,70.055
2007,2,18,0,0,0,71.14
2007,2,19,0,0,0,71.171
2007,2,20,0,0,0,71.2
2007,2,21,0,0,0,71.228
2007,2,22,0,0,0,71.257
2007,2,23,0,0,0,70.807
2007,2,24,0,0,0,68.395
2007,2,25,0,0,0,68.005
2007,2,26,0,0,0,67.81
2007,2,27,0,0,0,67.407
2007,2,28,0,0,0,67.063
2007,3,1,0,0,0,66.715
2007,3,2,0,0,0,66.814
2007,3,3,0,0,0,68.052
2007,3,4,0,0,0,67.803
2007,3,5,0,0,0,67.515
2007,3,6,0,0,0,67.172
2007,3,7,0,0,0,66.224
2007,3,8,0,0,0,65.644
2007,3,9,0,0,0,66.231
2007,3,10,0,0,0,67.924
2007,3,11,0,0,0,67.867
2007,3,12,0,0,0,67.023
2007,3,13,0,0,0,64.294
2007,3,14,0,0,0,64.647
2007,3,15,0,0,0,65.112
2007,3,16,0,0,0,65.571
2007,3,17,0,0,0,66.015
2007,3,18,0,0,0,66.422
2007,3,19,0,0,0,66.893
2007,3,20,0,0,0,67.31
2007,3,21,0,0,0,67.744
2007,3,22,0,0,0,68.025
2007,3,23,0,0,0,67.492
2007,3,24,0,0,0,67.012
2007,3,25,0,0,0,66.579
2007,3,26,0,0,0,66.007
2007,3,27,0,0,0,65.501
2007,3,28,0,0,0,64.697
2007,3,29,0,0,0,64.013
2007,3,30,0,0,0,63.328
2007,3,31,0,0,0,62.68
2007,4,1,0,0,0,62.269
2007,4,2,0,0,0,63.569
2007,4,3,0,0,0,65.22
2007,4,4,0,0,0,66.782
2007,4,5,0,0,0,67.921
2007,4,6,0,0,0,67.893
2007,4,7,0,0,0,67.873
2007,4,8,0,0,0,68.382
2007,4,9,0,0,0,70.525
2007,4,10,0,0,0,71.104
2007,4,11,0,0,0,70.724
2007,4,12,0,0,0,70.865
2007,4,13,0,0,0,71.015
2007,4,14,0,0,0,71.14
2007,4,15,0,0,0,71.308
2007,4,16,0,0,0,71.459
2007,4,17,0,0,0,71.577
2007,4,18,0,0,0,71.619
2007,4,19,0,0,0,71.655
2007,4,20,0,0,0,71.692
2007,4,21,0,0,0,71.728
2007,4,22,0,0,0,71.473
2007,4,23,0,0,0,70.669
2007,4,24,0,0,0,70.942
2007,4,25,0,0,0,70.373
2007,4,26,0,0,0,70.098
2007,4,27,0,0,0,69.819
2007,4,28,0,0,0,69.524
2007,4,29,0,0,0,69.229
2007,4,30,0,0,0,68.94
2007,5,1,0,0,0,68.686
2007,5,2,0,0,0,68.518
2007,5,3,0,0,0,69.495
2007,5,4,0,0,0,70.174
2007,5,5,0,0,0,70.026
2007,5,6,0,0,0,69.976
2007,5,7,0,0,0,70.22
2007,5,8,0,0,0,69.663
2007,5,9,0,0,0,69.103
2007,5,10,0,0,0,69.434
2007,5,11,0,0,0,69.626
2007,5,12,0,0,0,69.827
2007,5,13,0,0,0,70.022
2007,5,14,0,0,0,70.208
2007,5,15,0,0,0,70.416
2007,5,16,0,0,0,70.623
2007,5,17,0,0,0,70.83
2007,5,18,0,0,0,71.037
2007,5,19,0,0,0,71.174
2007,5,20,0,0,0,71.026
2007,5,21,0,0,0,70.885
2007,5,22,0,0,0,70.751
2007,5,23,0,0,0,70.721
2007,5,24,0,0,0,71.086
2007,5,25,0,0,0,71.496
2007,5,26,0,0,0,71.891
2007,5,27,0,0,0,72.32
2007,5,28,0,0,0,72.712
2007,5,29,0,0,0,73.077
2007,5,30,0,0,0,73.492
2007,5,31,0,0,0,73.89
2007,6,1,0,0,0,74.305
2007,6,2,0,0,0,74.719
2007,6,3,0,0,0,74.863
2007,6,4,0,0,0,73.432
2007,6,5,0,0,0,73.691
2007,6,6,0,0,0,73.938
2007,6,7,0,0,0,74.537
2007,6,8,0,0,0,75.829
2007,6,9,0,0,0,75.076
2007,6,10,0,0,0,74.296
2007,6,11,0,0,0,73.603
2007,6,12,0,0,0,72.796
2007,6,13,0,0,0,71.989
2007,6,14,0,0,0,71.118
2007,6,15,0,0,0,70.409
2007,6,16,0,0,0,69.602
2007,6,17,0,0,0,68.796
2007,6,18,0,0,0,67.989
2007,6,19,0,0,0,67.512
2007,6,20,0,0,0,67.454
2007,6,21,0,0,0,64.825
2007,6,22,0,0,0,63.106
2007,6,23,0,0,0,63.154
2007,6,24,0,0,0,63.203
2007,6,25,0,0,0,63.251
2007,6,26,0,0,0,63.321
2007,6,27,0,0,0,63.387
2007,6,28,0,0,0,63.449
2007,6,29,0,0,0,63.52
2007,6,30,0,0,0,63.587
2007,7,1,0,0,0,63.767
2007,7,2,0,0,0,65.414
2007,7,3,0,0,0,66.937
2007,7,4,0,0,0,67.991
2007,7,5,0,0,0,67.896
2007,7,6,0,0,0,67.077
2007,7,7,0,0,0,63.827
2007,7,8,0,0,0,61.486
2007,7,9,0,0,0,58.879
2007,7,10,0,0,0,56.271
2007,7,11,0,0,0,55.023
2007,7,12,0,0,0,53.774
2007,7,13,0,0,0,53.535
2007,7,14,0,0,0,53.32
2007,7,15,0,0,0,52.75
2007,7,16,0,0,0,48.855
2007,7,17,0,0,0,51.193
2007,7,18,0,0,0,53.738
2007,7,19,0,0,0,55.26
2007,7,20,0,0,0,51.286
2007,7,21,0,0,0,56.987
2007,7,22,0,0,0,58.884
2007,7,23,0,0,0,59.144
2007,7,24,0,0,0,59.405
2007,7,25,0,0,0,59.685
2007,7,26,0,0,0,59.969
2007,7,27,0,0,0,60.235
2007,7,28,0,0,0,60.509
2007,7,29,0,0,0,60.761
2007,7,30,0,0,0,61.042
2007,7,31,0,0,0,61.31
2007,8,1,0,0,0,61.59
2007,8,2,0,0,0,61.871
2007,8,3,0,0,0,62.154
2007,8,4,0,0,0,62.429
2007,8,5,0,0,0,61.036
2007,8,6,0,0,0,60.338
2007,8,7,0,0,0,59.709
2007,8,8,0,0,0,58.984
2007,8,9,0,0,0,58.252
2007,8,10,0,0,0,57.576
2007,8,11,0,0,0,56.918
2007,8,12,0,0,0,56.187
2007,8,13,0,0,0,55.456
2007,8,14,0,0,0,54.755
2007,8,15,0,0,0,54.024
2007,8,16,0,0,0,52.53
2007,8,17,0,0,0,47.792
2007,8,18,0,0,0,51.864
2007,8,19,0,0,0,56.854
2007,8,20,0,0,0,59.289
2007,8,21,0,0,0,61.304
2007,8,22,0,0,0,61.639
2007,8,23,0,0,0,61.995
2007,8,24,0,0,0,62.359
2007,8,25,0,0,0,62.714
2007,8,26,0,0,0,63.002
2007,8,27,0,0,0,63.4
2007,8,28,0,0,0,63.725
2007,8,29,0,0,0,64.086
2007,8,30,0,0,0,64.447
2007,8,31,0,0,0,64.809
2007,9,1,0,0,0,65.17
2007,9,2,0,0,0,65.517
2007,9,3,0,0,0,65.459
2007,9,4,0,0,0,64.458
2007,9,5,0,0,0,63.457
2007,9,6,0,0,0,62.204
2007,9,7,0,0,0,60.951
2007,9,8,0,0,0,59.698
2007,9,9,0,0,0,58.445
2007,9,10,0,0,0,57.191
2007,9,11,0,0,0,56.991
2007,9,12,0,0,0,61.272
2007,9,13,0,0,0,61.244
2007,9,14,0,0,0,61.215
2007,9,15,0,0,0,61.091
2007,9,16,0,0,0,60.961
2007,9,17,0,0,0,60.814
2007,9,18,0,0,0,60.579
2007,9,19,0,0,0,60.945
2007,9,20,0,0,0,60.813
2007,9,21,0,0,0,60.674
2007,9,22,0,0,0,60.536
2007,9,23,0,0,0,60.399
2007,9,24,0,0,0,60.256
2007,9,25,0,0,0,60.128
2007,9,26,0,0,0,60.436
2007,9,27,0,0,0,62.826
2007,9,28,0,0,0,61.496
2007,9,29,0,0,0,60.066
2007,9,30,0,0,0,58.637
2007,10,1,0,0,0,58.272
2007,10,2,0,0,0,62.224
2007,10,3,0,0,0,62.073
2007,10,4,0,0,0,61.873
2007,10,5,0,0,0,61.66
2007,10,6,0,0,0,61.463
2007,10,7,0,0,0,61.211
2007,10,8,0,0,0,60.993
2007,10,9,0,0,0,60.81
2007,10,10,0,0,0,60.266
2007,10,11,0,0,0,55.163
2007,10,12,0,0,0,57.419
2007,10,13,0,0,0,58.871
2007,10,14,0,0,0,60.239
2007,10,15,0,0,0,61.298
2007,10,16,0,0,0,62.294
2007,10,17,0,0,0,62.972
2007,10,18,0,0,0,63.633
2007,10,19,0,0,0,63.164
2007,10,20,0,0,0,63.329
2007,10,21,0,0,0,63.528
2007,10,22,0,0,0,63.732
2007,10,23,0,0,0,63.938
2007,10,24,0,0,0,64.128
2007,10,25,0,0,0,64.311
2007,10,26,0,0,0,64.359
2007,10,27,0,0,0,62.181
2007,10,28,0,0,0,59.923
2007,10,29,0,0,0,64.652
2007,10,30,0,0,0,64.242
2007,10,31,0,0,0,63.947
2007,11,1,0,0,0,63.666
2007,11,2,0,0,0,63.302
2007,11,3,0,0,0,62.862
2007,11,4,0,0,0,62.483
2007,11,5,0,0,0,62.127
2007,11,6,0,0,0,61.725
2007,11,7,0,0,0,61.354
2007,11,8,0,0,0,61.081
2007,11,9,0,0,0,60.626
2007,11,10,0,0,0,60.412
2007,11,11,0,0,0,61.103
2007,11,12,0,0,0,61.976
2007,11,13,0,0,0,59.159
2007,11,14,0,0,0,57.786
2007,11,15,0,0,0,60.562
2007,11,16,0,0,0,61.3
2007,11,17,0,0,0,62.023
2007,11,18,0,0,0,62.229
2007,11,19,0,0,0,61.556
2007,11,20,0,0,0,60.861
2007,11,21,0,0,0,60.089
2007,11,22,0,0,0,59.318
2007,11,23,0,0,0,58.546
2007,11,24,0,0,0,57.712
2007,11,25,0,0,0,56.941
2007,11,26,0,0,0,56.169
2007,11,27,0,0,0,55.459
2007,11,28,0,0,0,54.687
2007,11,29,0,0,0,54.1
2007,11,30,0,0,0,53.994
2007,12,1,0,0,0,57.972
2007,12,2,0,0,0,59.514
2007,12,3,0,0,0,59.041
2007,12,4,0,0,0,58.517
2007,12,5,0,0,0,57.991
2007,12,6,0,0,0,57.39
2007,12,7,0,0,0,56.873
2007,12,8,0,0,0,56.418
2007,12,9,0,0,0,56.329
2007,12,10,0,0,0,56.262
2007,12,11,0,0,0,56.193
2007,12,12,0,0,0,56.188
2007,12,13,0,0,0,56.515
2007,12,14,0,0,0,56.428
2007,12,15,0,0,0,56.875
2007,12,16,0,0,0,57.361
2007,12,17,0,0,0,57.824
2007,12,18,0,0,0,58.157
2007,12,19,0,0,0,57.827
2007,12,20,0,0,0,57.463
2007,12,21,0,0,0,57.136
2007,12,22,0,0,0,56.794
2007,12,23,0,0,0,56.421
2007,12,24,0,0,0,56.052
2007,12,25,0,0,0,55.698
2007,12,26,0,0,0,55.889
2007,12,27,0,0,0,59.653
2007,12,28,0,0,0,59.617
2007,12,29,0,0,0,59.422
2007,12,30,0,0,0,59.2
2007,12,31,0,0,0,59.001
2008,1,1,0,0,0,58.757
